Reading,Col_Index,Fuel_Qty,Roll_Input,Wing_Side,Stick,Pitch
6,Col_7,6389,7,Right,Stick 2,F (-2.50)
6.2,Col_7,6471,7,Right,Stick 2,F (-2.50)
6.4,Col_7,6553,7,Right,Stick 2,F (-2.50)
6.6,Col_7,6636,7,Right,Stick 2,F (-2.50)
6.8,Col_7,6718,7,Right,Stick 2,F (-2.50)
7,Col_7,6801,7,Right,Stick 2,F (-2.50)
7.2,Col_7,6884,7,Right,Stick 2,F (-2.50)
7.4,Col_7,6968,7,Right,Stick 2,F (-2.50)
7.6,Col_7,7051,7,Right,Stick 2,F (-2.50)
7.8,Col_7,7135,7,Right,Stick 2,F (-2.50)
8,Col_7,7218,7,Right,Stick 2,F (-2.50)
8.2,Col_7,7302,7,Right,Stick 2,F (-2.50)
8.4,Col_7,7386,7,Right,Stick 2,F (-2.50)
8.6,Col_7,7471,7,Right,Stick 2,F (-2.50)
8.8,Col_7,7555,7,Right,Stick 2,F (-2.50)
9,Col_7,7640,7,Right,Stick 2,F (-2.50)
9.2,Col_7,7725,7,Right,Stick 2,F (-2.50)
9.4,Col_7,7809,7,Right,Stick 2,F (-2.50)
9.6,Col_7,7895,7,Right,Stick 2,F (-2.50)
9.8,Col_7,7980,7,Right,Stick 2,F (-2.50)
10,Col_7,8065,7,Right,Stick 2,F (-2.50)
10.2,Col_7,8151,7,Right,Stick 2,F (-2.50)
10.4,Col_7,8237,7,Right,Stick 2,F (-2.50)
10.6,Col_7,8323,7,Right,Stick 2,F (-2.50)
10.8,Col_7,8409,7,Right,Stick 2,F (-2.50)
11,Col_7,8495,7,Right,Stick 2,F (-2.50)
11.2,Col_7,8581,7,Right,Stick 2,F (-2.50)
11.4,Col_7,8668,7,Right,Stick 2,F (-2.50)
11.6,Col_7,8754,7,Right,Stick 2,F (-2.50)
11.8,Col_7,8841,7,Right,Stick 2,F (-2.50)
12,Col_7,8927,7,Right,Stick 2,F (-2.50)
12.2,Col_7,9014,7,Right,Stick 2,F (-2.50)
12.4,Col_7,9101,7,Right,Stick 2,F (-2.50)
12.6,Col_7,9188,7,Right,Stick 2,F (-2.50)
12.8,Col_7,9274,7,Right,Stick 2,F (-2.50)
13,Col_7,9361,7,Right,Stick 2,F (-2.50)
13.2,Col_7,9448,7,Right,Stick 2,F (-2.50)
13.4,Col_7,9535,7,Right,Stick 2,F (-2.50)
13.6,Col_7,9622,7,Right,Stick 2,F (-2.50)
13.8,Col_7,9709,7,Right,Stick 2,F (-2.50)
14,Col_7,9796,7,Right,Stick 2,F (-2.50)
14.2,Col_7,9883,7,Right,Stick 2,F (-2.50)
14.4,Col_7,9970,7,Right,Stick 2,F (-2.50)
14.6,Col_7,10057,7,Right,Stick 2,F (-2.50)
14.8,Col_7,10144,7,Right,Stick 2,F (-2.50)
15,Col_7,10231,7,Right,Stick 2,F (-2.50)
15.2,Col_7,10318,7,Right,Stick 2,F (-2.50)
15.4,Col_7,10405,7,Right,Stick 2,F (-2.50)
15.6,Col_7,10491,7,Right,Stick 2,F (-2.50)
15.8,Col_7,10578,7,Right,Stick 2,F (-2.50)
16,Col_7,10665,7,Right,Stick 2,F (-2.50)
16.2,Col_7,10751,7,Right,Stick 2,F (-2.50)
16.4,Col_7,10838,7,Right,Stick 2,F (-2.50)
16.6,Col_7,10923,7,Right,Stick 2,F (-2.50)
16.8,Col_7,11009,7,Right,Stick 2,F (-2.50)
17,Col_7,11094,7,Right,Stick 2,F (-2.50)
17.2,Col_7,11179,7,Right,Stick 2,F (-2.50)
17.4,Col_7,11263,7,Right,Stick 2,F (-2.50)
17.6,Col_7,11347,7,Right,Stick 2,F (-2.50)
17.8,Col_7,11430,7,Right,Stick 2,F (-2.50)
18,Col_7,11512,7,Right,Stick 2,F (-2.50)
18.2,Col_7,11594,7,Right,Stick 2,F (-2.50)
18.4,Col_7,11675,7,Right,Stick 2,F (-2.50)
18.6,Col_7,11756,7,Right,Stick 2,F (-2.50)
18.8,Col_7,11836,7,Right,Stick 2,F (-2.50)
19,Col_7,11914,7,Right,Stick 2,F (-2.50)
19.2,Col_7,11991,7,Right,Stick 2,F (-2.50)
19.4,Col_7,12067,7,Right,Stick 2,F (-2.50)
19.6,Col_7,12143,7,Right,Stick 2,F (-2.50)
19.8,Col_7,12218,7,Right,Stick 2,F (-2.50)
20,Col_7,12292,7,Right,Stick 2,F (-2.50)
20.2,Col_7,12364,7,Right,Stick 2,F (-2.50)
20.4,Col_7,12433,7,Right,Stick 2,F (-2.50)
20.6,Col_7,12501,7,Right,Stick 2,F (-2.50)
20.8,Col_7,12568,7,Right,Stick 2,F (-2.50)
21,Col_7,12634,7,Right,Stick 2,F (-2.50)
21.2,Col_7,12697,7,Right,Stick 2,F (-2.50)
21.4,Col_7,12759,7,Right,Stick 2,F (-2.50)
21.6,Col_7,12818,7,Right,Stick 2,F (-2.50)
2,Col_7,4703,7,Right,Stick 2,G (-2.00)
2.2,Col_8,4446,6,Right,Stick 2,F (-2.50)
2.4,Col_8,4522,6,Right,Stick 2,F (-2.50)
2.6,Col_8,4597,6,Right,Stick 2,F (-2.50)
2.8,Col_8,4673,6,Right,Stick 2,F (-2.50)
3,Col_8,4750,6,Right,Stick 2,F (-2.50)
3.2,Col_8,4826,6,Right,Stick 2,F (-2.50)
3.4,Col_8,4904,6,Right,Stick 2,F (-2.50)
3.6,Col_8,4981,6,Right,Stick 2,F (-2.50)
3.8,Col_8,5059,6,Right,Stick 2,F (-2.50)
4,Col_8,5137,6,Right,Stick 2,F (-2.50)
4.2,Col_8,5215,6,Right,Stick 2,F (-2.50)
4.4,Col_8,5294,6,Right,Stick 2,F (-2.50)
4.6,Col_8,5372,6,Right,Stick 2,F (-2.50)
4.8,Col_8,5451,6,Right,Stick 2,F (-2.50)
5,Col_8,5530,6,Right,Stick 2,F (-2.50)
5.2,Col_8,5610,6,Right,Stick 2,F (-2.50)
5.4,Col_8,5689,6,Right,Stick 2,F (-2.50)
5.6,Col_8,5769,6,Right,Stick 2,F (-2.50)
5.8,Col_8,5849,6,Right,Stick 2,F (-2.50)
6,Col_8,5929,6,Right,Stick 2,F (-2.50)
6.2,Col_8,6010,6,Right,Stick 2,F (-2.50)
6.4,Col_8,6090,6,Right,Stick 2,F (-2.50)
6.6,Col_8,6171,6,Right,Stick 2,F (-2.50)
6.8,Col_8,6251,6,Right,Stick 2,F (-2.50)
7,Col_8,6332,6,Right,Stick 2,F (-2.50)
7.2,Col_8,6413,6,Right,Stick 2,F (-2.50)
7.4,Col_8,6495,6,Right,Stick 2,F (-2.50)
7.6,Col_8,6576,6,Right,Stick 2,F (-2.50)
7.8,Col_8,6658,6,Right,Stick 2,F (-2.50)
8,Col_8,6740,6,Right,Stick 2,F (-2.50)
8.2,Col_8,6822,6,Right,Stick 2,F (-2.50)
8.4,Col_8,6904,6,Right,Stick 2,F (-2.50)
8.6,Col_8,6986,6,Right,Stick 2,F (-2.50)
8.8,Col_8,7068,6,Right,Stick 2,F (-2.50)
9,Col_8,7151,6,Right,Stick 2,F (-2.50)
9.2,Col_8,7234,6,Right,Stick 2,F (-2.50)
9.4,Col_8,7317,6,Right,Stick 2,F (-2.50)
9.6,Col_8,7400,6,Right,Stick 2,F (-2.50)
9.8,Col_8,7483,6,Right,Stick 2,F (-2.50)
10,Col_8,7566,6,Right,Stick 2,F (-2.50)
10.2,Col_8,7650,6,Right,Stick 2,F (-2.50)
10.4,Col_8,7734,6,Right,Stick 2,F (-2.50)
10.6,Col_8,7818,6,Right,Stick 2,F (-2.50)
10.8,Col_8,7902,6,Right,Stick 2,F (-2.50)
11,Col_8,7986,6,Right,Stick 2,F (-2.50)
11.2,Col_8,8071,6,Right,Stick 2,F (-2.50)
11.4,Col_8,8155,6,Right,Stick 2,F (-2.50)
11.6,Col_8,8240,6,Right,Stick 2,F (-2.50)
11.8,Col_8,8325,6,Right,Stick 2,F (-2.50)
12,Col_8,8410,6,Right,Stick 2,F (-2.50)
12.2,Col_8,8495,6,Right,Stick 2,F (-2.50)
12.4,Col_8,8580,6,Right,Stick 2,F (-2.50)
12.6,Col_8,8666,6,Right,Stick 2,F (-2.50)
12.8,Col_8,8751,6,Right,Stick 2,F (-2.50)
13,Col_8,8837,6,Right,Stick 2,F (-2.50)
13.2,Col_8,8923,6,Right,Stick 2,F (-2.50)
13.4,Col_8,9010,6,Right,Stick 2,F (-2.50)
13.6,Col_8,9096,6,Right,Stick 2,F (-2.50)
13.8,Col_8,9182,6,Right,Stick 2,F (-2.50)
14,Col_8,9269,6,Right,Stick 2,F (-2.50)
14.2,Col_8,9355,6,Right,Stick 2,F (-2.50)
14.4,Col_8,9442,6,Right,Stick 2,F (-2.50)
14.6,Col_8,9529,6,Right,Stick 2,F (-2.50)
14.8,Col_8,9615,6,Right,Stick 2,F (-2.50)
15,Col_8,9702,6,Right,Stick 2,F (-2.50)
15.2,Col_8,9789,6,Right,Stick 2,F (-2.50)
15.4,Col_8,9876,6,Right,Stick 2,F (-2.50)
15.6,Col_8,9962,6,Right,Stick 2,F (-2.50)
15.8,Col_8,10049,6,Right,Stick 2,F (-2.50)
16,Col_8,10136,6,Right,Stick 2,F (-2.50)
16.2,Col_8,10223,6,Right,Stick 2,F (-2.50)
16.4,Col_8,10310,6,Right,Stick 2,F (-2.50)
16.6,Col_8,10396,6,Right,Stick 2,F (-2.50)
16.8,Col_8,10483,6,Right,Stick 2,F (-2.50)
17,Col_8,10569,6,Right,Stick 2,F (-2.50)
17.2,Col_8,10655,6,Right,Stick 2,F (-2.50)
17.4,Col_8,10741,6,Right,Stick 2,F (-2.50)
17.6,Col_8,10827,6,Right,Stick 2,F (-2.50)
17.8,Col_8,10912,6,Right,Stick 2,F (-2.50)
18,Col_8,10998,6,Right,Stick 2,F (-2.50)
18.2,Col_8,11082,6,Right,Stick 2,F (-2.50)
18.4,Col_8,11166,6,Right,Stick 2,F (-2.50)
18.6,Col_8,11249,6,Right,Stick 2,F (-2.50)
